0.000000000
0.446984127
1.142857143
1.778185941
2.488888889
3.101814059
3.719365079
4.205714286
4.701678005
5.138321995
5.489523810
5.916190476
6.457142857
7.218276644
8.117551020
8.925623583
9.771111111
10.528934240
11.330975057
12.135782313
12.993015873
13.709115646
14.521904762
15.315555556
16.123174603
16.887482993
