0.965079365
1.255328798
1.589115646
1.962811791
2.27845805
2.632517007
2.927891156
3.178231293
3.497505669
3.812154195
4.103401361
4.408163265
4.683900227
5.003174603
5.311564626
5.619954649
5.921088435
6.204081633
6.48707483
6.825442177
7.087664399
7.367528345
7.727891156
8.025396825
8.342312925
8.624036281
8.910657596
9.208163265
9.520181406
9.8430839
10.14058957
10.44172336
10.75845805
11.03455782
11.34657596
11.65891157
11.9292517
12.29809524
12.61210884
12.87619048
13.21360544
13.50748299
13.84634921
14.12063492
14.44353742
14.70839002
14.98412698
15.29614513
